YearStart,LocationAbbr,LocationDesc,Class,Topic,Question,Data_Value,Data_Value_Alt,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Total,Age_Years,Education,Sex,Income,Race_Ethnicity,GeoLocation,StratificationCategory1,Stratification1,US_State,Latitude,Longitude,Region
2011,CO,Colorado,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),61.8,61.8,60.5,63.1,"12,349",Total,,,,,,"    (38.843840757, -106.133610921)",Total,Total,True,38.843840757,-106.133610921,West
2011,CT,Connecticut,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),52.6,52.6,50.8,54.3,"6,376",Total,,,,,,"    (41.56266102, -72.649840952)",Total,Total,True,41.56266102,-72.649840952,Northeast
2011,DE,Delaware,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),48.5,48.5,46.4,50.6,"4,511",Total,,,,,,"    (39.008830667, -75.577741168)",Total,Total,True,39.008830667,-75.577741168,South
2011,DC,District of Columbia,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),57.6,57.6,55.2,59.9,"4,174",Total,,,,,,"    (38.890371385, -77.031961127)",Total,Total,True,38.890371385,-77.031961127,South
2011,FL,Florida,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),52.8,52.8,51.4,54.3,"11,100",Total,,,,,,"    (28.932040377, -81.928960539)",Total,Total,True,28.932040377,-81.928960539,South
2011,GA,Georgia,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),50.7,50.7,49.1,52.3,"9,107",Total,,,,,,"    (32.839681093, -83.627580346)",Total,Total,True,32.839681093,-83.627580346,South
2011,HI,Hawaii,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),58.5,58.5,56.7,60.2,"7,257",Total,,,,,,"    (21.304850435, -157.857749403)",Total,Total,True,21.304850435,-157.857749403,West
2011,ID,Idaho,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),57.2,57.2,55.2,59.2,"5,566",Total,,,,,,"    (43.682630005, -114.363730042)",Total,Total,True,43.682630005,-114.363730042,West
2011,IL,Illinois,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),51.7,51.7,49.7,53.7,"5,233",Total,,,,,,"    (40.485010283, -88.997710178)",Total,Total,True,40.485010283,-88.997710178,Midwest
2011,IN,Indiana,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),46.0,46.0,44.4,47.5,"7,640",Total,,,,,,"    (39.766910452, -86.149960194)",Total,Total,True,39.766910452,-86.149960194,Midwest
2011,IA,Iowa,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),47.6,47.6,46.1,49.1,"6,863",Total,,,,,,"    (42.469400913, -93.816490556)",Total,Total,True,42.469400913,-93.816490556,Midwest
2011,KS,Kansas,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),46.8,46.8,45.8,47.7,"19,690",Total,,,,,,"    (38.3477403, -98.200781227)",Total,Total,True,38.3477403,-98.200781227,Midwest
2011,KY,Kentucky,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),46.8,46.8,45.2,48.5,"9,595",Total,,,,,,"    (37.645970271, -84.774971048)",Total,Total,True,37.645970271,-84.774971048,South
2011,LA,Louisiana,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),42.0,42.0,40.4,43.5,"10,121",Total,,,,,,"    (31.312660644, -92.445680071)",Total,Total,True,31.312660644,-92.445680071,South
2011,ME,Maine,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),56.7,56.7,55.5,57.9,"12,356",Total,,,,,,"    (45.254228894001, -68.985031336)",Total,Total,True,45.254228894001,-68.985031336,Northeast
2011,MD,Maryland,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),48.7,48.7,47.1,50.2,"9,307",Total,,,,,,"    (39.290580964, -76.609260111)",Total,Total,True,39.290580964,-76.609260111,South
2011,MA,Massachusetts,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),56.3,56.3,55.1,57.4,"19,779",Total,,,,,,"    (42.27687047, -72.082690675)",Total,Total,True,42.27687047,-72.082690675,Northeast
2011,MI,Michigan,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),53.5,53.5,52.1,55.0,"10,446",Total,,,,,,"    (44.661319543001, -84.71439027)",Total,Total,True,44.661319543001,-84.71439027,Midwest
2011,MN,Minnesota,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),54.0,54.0,52.8,55.2,"14,167",Total,,,,,,"    (46.355648736, -94.794200503)",Total,Total,True,46.355648736,-94.794200503,Midwest
2011,MS,Mississippi,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),40.0,40.0,38.5,41.5,"8,188",Total,,,,,,"    (32.745510099, -89.538030825)",Total,Total,True,32.745510099,-89.538030825,South
2011,MO,Missouri,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),49.5,49.5,47.6,51.4,"5,664",Total,,,,,,"    (38.635790776, -92.566300053)",Total,Total,True,38.635790776,-92.566300053,Midwest
2011,MT,Montana,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),55.3,55.3,53.8,56.8,"9,547",Total,,,,,,"    (47.066528972, -109.424420645)",Total,Total,True,47.066528972,-109.424420645,West
2011,NE,Nebraska,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),49.0,49.0,48.0,49.9,"23,735",Total,,,,,,"    (41.641040988001, -99.365720623)",Total,Total,True,41.641040988001,-99.365720623,Midwest
2011,NV,Nevada,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),52.6,52.6,50.1,55.1,"4,843",Total,,,,,,"    (39.49324039, -117.071840564)",Total,Total,True,39.49324039,-117.071840564,West
2011,NH,New Hampshire,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),56.1,56.1,54.3,57.8,"5,958",Total,,,,,,"    (43.655950113, -71.50036092)",Total,Total,True,43.655950113,-71.50036092,Northeast
2011,NJ,New Jersey,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),53.2,53.2,52.0,54.5,"13,640",Total,,,,,,"    (40.130570048, -74.273691288)",Total,Total,True,40.130570048,-74.273691288,Northeast
2011,NM,New Mexico,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),52.2,52.2,50.7,53.6,"8,657",Total,,,,,,"    (34.520880952, -106.240580985)",Total,Total,True,34.520880952,-106.240580985,West
2011,NY,New York,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),51.5,51.5,49.8,53.1,"6,924",Total,,,,,,"    (42.827001032, -75.543970427)",Total,Total,True,42.827001032,-75.543970427,Northeast
2011,NC,North Carolina,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),46.8,46.8,45.2,48.3,"10,651",Total,,,,,,"    (35.466220975, -79.159250463)",Total,Total,True,35.466220975,-79.159250463,South
2011,ND,North Dakota,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),47.3,47.3,45.5,49.2,"4,841",Total,,,,,,"    (47.475319779, -100.118421049)",Total,Total,True,47.475319779,-100.118421049,Midwest
2011,OH,Ohio,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),51.6,51.6,50.1,53.1,"9,031",Total,,,,,,"    (40.060210141, -82.404260056)",Total,Total,True,40.060210141,-82.404260056,Midwest
2011,OK,Oklahoma,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),44.8,44.8,43.2,46.3,"8,125",Total,,,,,,"    (35.472031356, -97.521070214)",Total,Total,True,35.472031356,-97.521070214,South
2011,OR,Oregon,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),61.1,61.1,59.3,62.9,"5,578",Total,,,,,,"    (44.567449424, -120.155031326)",Total,Total,True,44.567449424,-120.155031326,West
2011,PA,Pennsylvania,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),49.4,49.4,48.0,50.8,"10,401",Total,,,,,,"    (40.793730152, -77.860700294)",Total,Total,True,40.793730152,-77.860700294,Northeast
2011,RI,Rhode Island,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),48.7,48.7,47.0,50.5,"6,065",Total,,,,,,"    (41.708280193, -71.522470314)",Total,Total,True,41.708280193,-71.522470314,Northeast
2011,SC,South Carolina,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),50.0,50.0,48.5,51.4,"11,820",Total,,,,,,"    (33.998821303, -81.045371207)",Total,Total,True,33.998821303,-81.045371207,South
2011,SD,South Dakota,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),46.1,46.1,43.9,48.2,"7,839",Total,,,,,,"    (44.353130053, -100.373530637)",Total,Total,True,44.353130053,-100.373530637,Midwest
2011,TN,Tennessee,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),39.0,39.0,36.1,41.9,"5,266",Total,,,,,,"    (35.68094058, -85.774490914)",Total,Total,True,35.68094058,-85.774490914,South
2011,TX,Texas,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),48.2,48.2,46.7,49.8,"13,692",Total,,,,,,"    (31.827240407, -99.426770206)",Total,Total,True,31.827240407,-99.426770206,South
2011,UT,Utah,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),55.8,55.8,54.6,57.1,"11,783",Total,,,,,,"    (39.360700171, -111.587130635)",Total,Total,True,39.360700171,-111.587130635,West
2011,VT,Vermont,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),59.2,59.2,57.6,60.8,"6,709",Total,,,,,,"    (43.625381239, -72.517640791)",Total,Total,True,43.625381239,-72.517640791,Northeast
2011,VA,Virginia,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),52.4,52.4,50.5,54.3,"5,915",Total,,,,,,"    (37.542680674, -78.457890463)",Total,Total,True,37.542680674,-78.457890463,South
